id,product_id,feature_name,feature_value,category,is_true
1636,87,CLI Tools,false,general,False
1637,87,Free Tier,true,general,True
1638,87,24/7 Support,true,general,True
1639,87,Uptime SLA,true,general,True
1640,87,Multi-Region,true,general,True
1641,88,Managed Hosting,true,general,True
1642,88,Auto-Scaling,false,general,False
1643,88,CDN,true,general,True
1644,88,SSL,true,general,True
1645,88,Backups,true,export,True
1646,88,Staging Environment,true,general,True
1647,88,SSH Access,true,general,True
1648,88,Git Deploy,true,general,True
1649,88,Docker/Containers,false,ai,False
1650,88,Managed Database,true,general,True
1651,88,Object Storage,false,general,False
1652,88,Load Balancer,false,general,False
1653,88,Firewall,true,general,True
1654,88,DDoS Protection,true,general,True
1655,88,API,true,integration,True
1656,88,CLI Tools,true,general,True
1657,88,Free Tier,true,general,True
1658,88,24/7 Support,true,general,True
1659,88,Uptime SLA,true,general,True
1660,88,Multi-Region,true,general,True
1661,89,Managed Hosting,true,general,True
1662,89,Auto-Scaling,false,general,False
1663,89,CDN,true,general,True
1664,89,SSL,true,general,True
1665,89,Backups,true,export,True
1666,89,Staging Environment,false,general,False
1667,89,SSH Access,true,general,True
1668,89,Git Deploy,true,general,True
1669,89,Docker/Containers,false,ai,False
1670,89,Managed Database,false,general,False
1671,89,Object Storage,false,general,False
1672,89,Load Balancer,false,general,False
1673,89,Firewall,true,general,True
1674,89,DDoS Protection,true,general,True
1675,89,API,true,integration,True
1676,89,CLI Tools,true,general,True
1677,89,Free Tier,true,general,True
1678,89,24/7 Support,true,general,True
1679,89,Uptime SLA,true,general,True
1680,89,Multi-Region,true,general,True
1681,90,Managed Hosting,true,general,True
1682,90,Auto-Scaling,false,general,False
1683,90,CDN,true,general,True
1684,90,SSL,true,general,True
1685,90,Backups,true,export,True
1686,90,Staging Environment,true,general,True
1687,90,SSH Access,true,general,True
1688,90,Git Deploy,true,general,True
1689,90,Docker/Containers,true,ai,True
1690,90,Managed Database,true,general,True
1691,90,Object Storage,true,general,True
1692,90,Load Balancer,true,general,True
1693,90,Firewall,true,general,True
1694,90,DDoS Protection,true,general,True
1695,90,API,true,integration,True
1696,90,CLI Tools,true,general,True
1697,90,Free Tier,false,general,False
1698,90,24/7 Support,true,general,True
1699,90,Uptime SLA,true,general,True
1700,90,Multi-Region,true,general,True
1701,91,Vector Editing,true,general,True
1702,91,Raster Editing,false,general,False
1703,91,Prototyping,true,general,True
1704,91,Collaboration (Real-time),true,collaboration,True
1705,91,Components/Symbols,true,general,True
1706,91,Auto Layout,true,general,True
1707,91,Version History,true,general,True
1708,91,Export Formats,true,export,True
1709,91,Plugin System,true,general,True
1710,91,Templates,true,general,True
1711,91,Animation,true,general,True
1712,91,3D Design,false,general,False
1713,91,Developer Handoff,true,general,True
1714,91,Design System,true,general,True
1715,91,Asset Library,true,general,True
1716,91,Comments/Feedback,true,collaboration,True
1717,91,Cloud Storage,true,general,True
1718,91,Offline Mode,false,general,False
1719,92,Vector Editing,true,general,True
1720,92,Raster Editing,true,general,True
1721,92,Prototyping,false,general,False
1722,92,Collaboration (Real-time),true,collaboration,True
1723,92,Components/Symbols,true,general,True
1724,92,Auto Layout,true,general,True
1725,92,Version History,true,general,True
1726,92,Export Formats,true,export,True
1727,92,Plugin System,false,general,False
1728,92,Templates,true,general,True
1729,92,Animation,true,general,True
1730,92,3D Design,false,general,False
1731,92,Developer Handoff,false,general,False
1732,92,Design System,false,general,False
1733,92,Asset Library,true,general,True
1734,92,Comments/Feedback,true,collaboration,True
1735,92,Cloud Storage,true,general,True
1736,92,Offline Mode,false,general,False
1737,93,Vector Editing,true,general,True
1738,93,Raster Editing,false,general,False
1739,93,Prototyping,true,general,True
1740,93,Collaboration (Real-time),true,collaboration,True
1741,93,Components/Symbols,true,general,True
1742,93,Auto Layout,true,general,True
1743,93,Version History,true,general,True
1744,93,Export Formats,true,export,True
1745,93,Plugin System,false,general,False
1746,93,Templates,true,general,True
1747,93,Animation,true,general,True
1748,93,3D Design,false,general,False
1749,93,Developer Handoff,true,general,True
1750,93,Design System,true,general,True
1751,93,Asset Library,true,general,True
1752,93,Comments/Feedback,true,collaboration,True
1753,93,Cloud Storage,true,general,True
1754,93,Offline Mode,false,general,False
1755,94,Vector Editing,true,general,True
1756,94,Raster Editing,false,general,False
1757,94,Prototyping,true,general,True
1758,94,Collaboration (Real-time),true,collaboration,True
1759,94,Components/Symbols,true,general,True
1760,94,Auto Layout,false,general,False
1761,94,Version History,false,general,False
1762,94,Export Formats,true,export,True
1763,94,Plugin System,true,general,True
1764,94,Templates,true,general,True
1765,94,Animation,true,general,True
1766,94,3D Design,false,general,False
1767,94,Developer Handoff,true,general,True
1768,94,Design System,false,general,False
1769,94,Asset Library,true,general,True
1770,94,Comments/Feedback,true,collaboration,True
1771,94,Cloud Storage,false,general,False
1772,94,Offline Mode,true,general,True
1773,95,Vector Editing,false,general,False
1774,95,Raster Editing,false,general,False
1775,95,Prototyping,true,general,True
1776,95,Collaboration (Real-time),true,collaboration,True
1777,95,Components/Symbols,false,general,False
1778,95,Auto Layout,false,general,False
1779,95,Version History,false,general,False
1780,95,Export Formats,false,export,False
1781,95,Plugin System,false,general,False
1782,95,Templates,true,general,True
1783,95,Animation,false,general,False
1784,95,3D Design,false,general,False
1785,95,Developer Handoff,false,general,False
1786,95,Design System,false,general,False
1787,95,Asset Library,false,general,False
1788,95,Comments/Feedback,true,collaboration,True
1789,95,Cloud Storage,true,general,True
1790,95,Offline Mode,false,general,False
1791,96,Vector Editing,true,general,True
1792,96,Raster Editing,false,general,False
1793,96,Prototyping,true,general,True
1794,96,Collaboration (Real-time),true,collaboration,True
1795,96,Components/Symbols,true,general,True
1796,96,Auto Layout,false,general,False
1797,96,Version History,false,general,False
1798,96,Export Formats,false,export,False
1799,96,Plugin System,false,general,False
1800,96,Templates,true,general,True
1801,96,Animation,true,general,True
1802,96,3D Design,false,general,False
1803,96,Developer Handoff,true,general,True
1804,96,Design System,true,general,True
1805,96,Asset Library,false,general,False
1806,96,Comments/Feedback,true,collaboration,True
1807,96,Cloud Storage,false,general,False
1808,96,Offline Mode,false,general,False
1809,97,Vector Editing,true,general,True
1810,97,Raster Editing,true,general,True
1811,97,Prototyping,false,general,False
1812,97,Collaboration (Real-time),false,collaboration,False
1813,97,Components/Symbols,true,general,True
1814,97,Auto Layout,false,general,False
1815,97,Version History,false,general,False
1816,97,Export Formats,true,export,True
1817,97,Plugin System,false,general,False
1818,97,Templates,true,general,True
1819,97,Animation,false,general,False
1820,97,3D Design,false,general,False
1821,97,Developer Handoff,false,general,False
1822,97,Design System,false,general,False
1823,97,Asset Library,false,general,False
1824,97,Comments/Feedback,false,collaboration,False
1825,97,Cloud Storage,false,general,False
1826,97,Offline Mode,true,general,True
1827,98,Vector Editing,true,general,True
1828,98,Raster Editing,false,general,False
1829,98,Prototyping,false,general,False
1830,98,Collaboration (Real-time),false,collaboration,False
1831,98,Components/Symbols,true,general,True
1832,98,Auto Layout,false,general,False
1833,98,Version History,false,general,False
1834,98,Export Formats,true,export,True
1835,98,Plugin System,true,general,True
1836,98,Templates,true,general,True
1837,98,Animation,true,general,True
1838,98,3D Design,false,general,False
1839,98,Developer Handoff,false,general,False
1840,98,Design System,false,general,False
1841,98,Asset Library,false,general,False
1842,98,Comments/Feedback,false,collaboration,False
1843,98,Cloud Storage,false,general,False
1844,98,Offline Mode,false,general,False
1845,99,Vector Editing,true,general,True
1846,99,Raster Editing,true,general,True
1847,99,Prototyping,false,general,False
1848,99,Collaboration (Real-time),false,collaboration,False
1849,99,Components/Symbols,true,general,True
1850,99,Auto Layout,false,general,False
1851,99,Version History,false,general,False
1852,99,Export Formats,true,export,True
1853,99,Plugin System,true,general,True
1854,99,Templates,true,general,True
1855,99,Animation,true,general,True
1856,99,3D Design,true,general,True
1857,99,Developer Handoff,false,general,False
1858,99,Design System,false,general,False
1859,99,Asset Library,false,general,False
1860,99,Comments/Feedback,false,collaboration,False
1861,99,Cloud Storage,false,general,False
1862,99,Offline Mode,false,general,False
1863,100,Vector Editing,true,general,True
1864,100,Raster Editing,true,general,True
1865,100,Prototyping,true,general,True
1866,100,Collaboration (Real-time),true,collaboration,True
1867,100,Components/Symbols,true,general,True
1868,100,Auto Layout,true,general,True
1869,100,Version History,false,general,False
1870,100,Export Formats,true,export,True
1871,100,Plugin System,true,general,True
1872,100,Templates,true,general,True
1873,100,Animation,true,general,True
1874,100,3D Design,true,general,True
1875,100,Developer Handoff,true,general,True
1876,100,Design System,true,general,True
1877,100,Asset Library,true,general,True
1878,100,Comments/Feedback,true,collaboration,True
1879,100,Cloud Storage,true,general,True
1880,100,Offline Mode,true,general,True
1881,101,Vector Editing,false,general,False
1882,101,Raster Editing,true,general,True
1883,101,Prototyping,false,general,False
1884,101,Collaboration (Real-time),false,collaboration,False
1885,101,Components/Symbols,false,general,False
1886,101,Auto Layout,false,general,False
1887,101,Version History,false,general,False
1888,101,Export Formats,true,export,True
1889,101,Plugin System,false,general,False
1890,101,Templates,true,general,True
1891,101,Animation,true,general,True
1892,101,3D Design,false,general,False
1893,101,Developer Handoff,false,general,False
1894,101,Design System,false,general,False
1895,101,Asset Library,false,general,False
1896,101,Comments/Feedback,false,collaboration,False
1897,101,Cloud Storage,false,general,False
1898,101,Offline Mode,true,general,True
1899,102,Vector Editing,false,general,False
1900,102,Raster Editing,true,general,True
1901,102,Prototyping,false,general,False
1902,102,Collaboration (Real-time),false,collaboration,False
1903,102,Components/Symbols,false,general,False
1904,102,Auto Layout,false,general,False
1905,102,Version History,false,general,False
1906,102,Export Formats,true,export,True
1907,102,Plugin System,false,general,False
1908,102,Templates,true,general,True
1909,102,Animation,true,general,True
1910,102,3D Design,false,general,False
1911,102,Developer Handoff,false,general,False
1912,102,Design System,false,general,False
1913,102,Asset Library,false,general,False
1914,102,Comments/Feedback,false,collaboration,False
1915,102,Cloud Storage,false,general,False
1916,102,Offline Mode,false,general,False
1917,103,Vector Editing,false,general,False
1918,103,Raster Editing,false,general,False
1919,103,Prototyping,true,general,True
1920,103,Collaboration (Real-time),true,collaboration,True
1921,103,Components/Symbols,true,general,True
1922,103,Auto Layout,false,general,False
1923,103,Version History,false,general,False
1924,103,Export Formats,false,export,False
1925,103,Plugin System,false,general,False
1926,103,Templates,false,general,False
1927,103,Animation,true,general,True
1928,103,3D Design,false,general,False
1929,103,Developer Handoff,false,general,False
1930,103,Design System,false,general,False
1931,103,Asset Library,false,general,False
1932,103,Comments/Feedback,false,collaboration,False
1933,103,Cloud Storage,true,general,True
1934,103,Offline Mode,false,general,False
1935,103,Site Search,true,general,True
1936,103,Password Protect,true,general,True
1937,103,Site Redirects,true,general,True
1938,103,Bandwidth Usage,true,general,True
1939,103,Hosting,true,general,True
1940,103,Global CDN,true,general,True
1941,103,Custom Domain,true,ai,True
1942,103,Roles and Permissions,true,security,True
1943,103,Staging and Rollback,true,general,True
1944,103,Relational CMS,true,general,True
1945,103,A/B Testing,true,general,True
1946,103,Multiple Locales,true,general,True
1947,103,Priority Support,true,general,True
1948,103,Flexible Limits,true,general,True
1949,103,Custom Proxy Setup,true,general,True
1950,104,Vector Editing,false,general,False
1951,104,Raster Editing,false,general,False
1952,104,Prototyping,true,general,True
1953,104,Collaboration (Real-time),true,collaboration,True
1954,104,Components/Symbols,false,general,False
1955,104,Auto Layout,false,general,False
1956,104,Version History,true,general,True
1957,104,Export Formats,true,export,True
1958,104,Plugin System,false,general,False
1959,104,Templates,true,general,True
1960,104,Animation,true,general,True
1961,104,3D Design,true,general,True
1962,104,Developer Handoff,false,general,False
1963,104,Design System,false,general,False
1964,104,Asset Library,true,general,True
1965,104,Comments/Feedback,false,collaboration,False
1966,104,Cloud Storage,true,general,True
1967,104,Offline Mode,false,general,False
1968,105,Vector Editing,false,general,False
1969,105,Raster Editing,false,general,False
1970,105,Prototyping,true,general,True
1971,105,Collaboration (Real-time),true,collaboration,True
1972,105,Components/Symbols,true,general,True
1973,105,Auto Layout,false,general,False
1974,105,Version History,false,general,False
1975,105,Export Formats,true,export,True
1976,105,Plugin System,false,general,False
1977,105,Templates,true,general,True
1978,105,Animation,false,general,False
1979,105,3D Design,false,general,False
1980,105,Developer Handoff,false,general,False
1981,105,Design System,false,general,False
1982,105,Asset Library,false,general,False
1983,105,Comments/Feedback,true,collaboration,True
1984,105,Cloud Storage,true,general,True
1985,105,Offline Mode,false,general,False
1986,106,Vector Editing,false,general,False
1987,106,Raster Editing,false,general,False
1988,106,Prototyping,true,general,True
1989,106,Collaboration (Real-time),true,collaboration,True
1990,106,Components/Symbols,true,general,True
1991,106,Auto Layout,false,general,False
1992,106,Version History,true,general,True
1993,106,Export Formats,false,export,False
1994,106,Plugin System,false,general,False
1995,106,Templates,true,general,True
1996,106,Animation,false,general,False
1997,106,3D Design,false,general,False
1998,106,Developer Handoff,false,general,False
1999,106,Design System,false,general,False
2000,106,Asset Library,false,general,False
2001,106,Comments/Feedback,true,collaboration,True
2002,106,Cloud Storage,true,general,True
2003,106,Offline Mode,false,general,False
2004,107,Invoicing,true,general,True
2005,107,Expense Tracking,true,general,True
2006,107,Bank Connection,true,general,True
2007,107,Payroll,true,general,True
2008,107,Tax Filing,true,general,True
2009,107,Multi-Currency,true,general,True
2010,107,Reporting,true,analytics,True
2011,107,Receipt Scanning,true,general,True
2012,107,Time Tracking,true,general,True
2013,107,Project Billing,true,general,True
2014,107,Inventory,true,general,True
2015,107,Estimates/Quotes,true,general,True
2016,107,API/Integrations,true,integration,True
2017,107,Mobile App,true,mobile,True
2018,107,Multi-User,true,general,True
2019,107,Recurring Billing,true,general,True
2020,108,Invoicing,true,general,True
2021,108,Expense Tracking,true,general,True
2022,108,Bank Connection,true,general,True
2023,108,Payroll,true,general,True
2024,108,Tax Filing,false,general,False
2025,108,Multi-Currency,true,general,True
2026,108,Reporting,true,analytics,True
2027,108,Receipt Scanning,false,general,False
2028,108,Time Tracking,false,general,False
2029,108,Project Billing,true,general,True
2030,108,Inventory,true,general,True
2031,108,Estimates/Quotes,true,general,True
2032,108,API/Integrations,true,integration,True
2033,108,Mobile App,true,mobile,True
2034,108,Multi-User,true,general,True
2035,108,Recurring Billing,true,general,True
2036,109,Invoicing,true,general,True
2037,109,Expense Tracking,true,general,True
2038,109,Bank Connection,true,general,True
2039,109,Payroll,true,general,True
2040,109,Tax Filing,false,general,False
2041,109,Multi-Currency,true,general,True
2042,109,Reporting,true,analytics,True
2043,109,Receipt Scanning,true,general,True
2044,109,Time Tracking,true,general,True
2045,109,Project Billing,true,general,True
2046,109,Inventory,false,general,False
2047,109,Estimates/Quotes,true,general,True
2048,109,API/Integrations,true,integration,True
2049,109,Mobile App,true,mobile,True
2050,109,Multi-User,true,general,True
2051,109,Recurring Billing,true,general,True
2052,110,Invoicing,true,general,True
2053,110,Expense Tracking,true,general,True
2054,110,Bank Connection,true,general,True
2055,110,Payroll,true,general,True
2056,110,Tax Filing,false,general,False
2057,110,Multi-Currency,false,general,False
2058,110,Reporting,true,analytics,True
2059,110,Receipt Scanning,true,general,True
2060,110,Time Tracking,false,general,False
2061,110,Project Billing,true,general,True
2062,110,Inventory,false,general,False
2063,110,Estimates/Quotes,true,general,True
2064,110,API/Integrations,false,integration,False
2065,110,Mobile App,true,mobile,True
2066,110,Multi-User,true,general,True
2067,110,Recurring Billing,true,general,True
2068,111,Invoicing,true,general,True
2069,111,Expense Tracking,true,general,True
2070,111,Bank Connection,true,general,True
2071,111,Payroll,false,general,False
2072,111,Tax Filing,false,general,False
2073,111,Multi-Currency,true,general,True
2074,111,Reporting,true,analytics,True
2075,111,Receipt Scanning,false,general,False
2076,111,Time Tracking,false,general,False
2077,111,Project Billing,true,general,True
2078,111,Inventory,true,general,True
2079,111,Estimates/Quotes,true,general,True
2080,111,API/Integrations,true,integration,True
2081,111,Mobile App,true,mobile,True
2082,111,Multi-User,true,general,True
2083,111,Recurring Billing,true,general,True
2084,112,Invoicing,true,general,True
2085,112,Expense Tracking,true,general,True
2086,112,Bank Connection,true,general,True
2087,112,Payroll,true,general,True
2088,112,Tax Filing,true,general,True
2089,112,Multi-Currency,true,general,True
2090,112,Reporting,true,analytics,True
2091,112,Receipt Scanning,false,general,False
2092,112,Time Tracking,false,general,False
2093,112,Project Billing,true,general,True
2094,112,Inventory,false,general,False
2095,112,Estimates/Quotes,true,general,True
2096,112,API/Integrations,true,integration,True
2097,112,Mobile App,true,mobile,True
2098,112,Multi-User,true,general,True
2099,112,Recurring Billing,true,general,True
2100,113,Invoicing,true,general,True
2101,113,Expense Tracking,true,general,True
2102,113,Bank Connection,true,general,True
2103,113,Payroll,false,general,False
2104,113,Tax Filing,false,general,False
2105,113,Multi-Currency,true,general,True
2106,113,Reporting,true,analytics,True
2107,113,Receipt Scanning,false,general,False
2108,113,Time Tracking,false,general,False
2109,113,Project Billing,false,general,False
2110,113,Inventory,false,general,False
2111,113,Estimates/Quotes,true,general,True
2112,113,API/Integrations,false,integration,False
2113,113,Mobile App,true,mobile,True
2114,113,Multi-User,true,general,True
2115,113,Recurring Billing,true,general,True
2116,114,Invoicing,true,general,True
2117,114,Expense Tracking,true,general,True
2118,114,Bank Connection,true,general,True
2119,114,Payroll,false,general,False
2120,114,Tax Filing,true,general,True
2121,114,Multi-Currency,false,general,False
2122,114,Reporting,true,analytics,True
2123,114,Receipt Scanning,false,general,False
2124,114,Time Tracking,false,general,False
2125,114,Project Billing,false,general,False
2126,114,Inventory,false,general,False
2127,114,Estimates/Quotes,false,general,False
2128,114,API/Integrations,false,integration,False
2129,114,Mobile App,false,mobile,False
2130,114,Multi-User,true,general,True
2131,114,Recurring Billing,true,general,True
2132,115,Invoicing,true,general,True
2133,115,Expense Tracking,true,general,True
2134,115,Bank Connection,true,general,True
2135,115,Payroll,true,general,True
2136,115,Tax Filing,true,general,True
2137,115,Multi-Currency,false,general,False
2138,115,Reporting,true,analytics,True
2139,115,Receipt Scanning,false,general,False
2140,115,Time Tracking,false,general,False
2141,115,Project Billing,true,general,True
2142,115,Inventory,false,general,False
2143,115,Estimates/Quotes,false,general,False
2144,115,API/Integrations,true,integration,True
2145,115,Mobile App,false,mobile,False
2146,115,Multi-User,true,general,True
2147,115,Recurring Billing,true,general,True
2148,116,Invoicing,true,general,True
2149,116,Expense Tracking,true,general,True
2150,116,Bank Connection,false,general,False
2151,116,Payroll,false,general,False
2152,116,Tax Filing,false,general,False
2153,116,Multi-Currency,false,general,False
2154,116,Reporting,true,analytics,True
2155,116,Receipt Scanning,false,general,False
2156,116,Time Tracking,true,general,True
2157,116,Project Billing,true,general,True
2158,116,Inventory,false,general,False
2159,116,Estimates/Quotes,true,general,True
2160,116,API/Integrations,true,integration,True
2161,116,Mobile App,true,mobile,True
2162,116,Multi-User,true,general,True
2163,116,Recurring Billing,true,general,True
2164,117,Invoicing,true,general,True
2165,117,Expense Tracking,false,general,False
2166,117,Bank Connection,false,general,False
2167,117,Payroll,false,general,False
2168,117,Tax Filing,false,general,False
2169,117,Multi-Currency,false,general,False
2170,117,Reporting,true,analytics,True
2171,117,Receipt Scanning,false,general,False
2172,117,Time Tracking,true,general,True
2173,117,Project Billing,true,general,True
2174,117,Inventory,false,general,False
2175,117,Estimates/Quotes,true,general,True
2176,117,API/Integrations,true,integration,True
2177,117,Mobile App,true,mobile,True
2178,117,Multi-User,true,general,True
2179,117,Recurring Billing,true,general,True
2180,118,Invoicing,true,general,True
2181,118,Expense Tracking,true,general,True
2182,118,Bank Connection,true,general,True
2183,118,Payroll,true,general,True
2184,118,Tax Filing,false,general,False
2185,118,Multi-Currency,true,general,True
2186,118,Reporting,true,analytics,True
2187,118,Receipt Scanning,false,general,False
2188,118,Time Tracking,true,general,True
2189,118,Project Billing,true,general,True
2190,118,Inventory,true,general,True
2191,118,Estimates/Quotes,false,general,False
2192,118,API/Integrations,true,integration,True
2193,118,Mobile App,true,mobile,True
2194,118,Multi-User,true,general,True
2195,118,Recurring Billing,true,general,True
2196,119,Invoicing,true,general,True
2197,119,Expense Tracking,true,general,True
2198,119,Bank Connection,true,general,True
2199,119,Payroll,true,general,True
2200,119,Tax Filing,true,general,True
2201,119,Multi-Currency,true,general,True
2202,119,Reporting,true,analytics,True
2203,119,Receipt Scanning,true,general,True
2204,119,Time Tracking,true,general,True
2205,119,Project Billing,true,general,True
2206,119,Inventory,true,general,True
2207,119,Estimates/Quotes,true,general,True
2208,119,API/Integrations,true,integration,True
2209,119,Mobile App,true,mobile,True
2210,119,Multi-User,true,general,True
2211,119,Recurring Billing,true,general,True
2212,120,Invoicing,true,general,True
2213,120,Expense Tracking,true,general,True
2214,120,Bank Connection,false,general,False
2215,120,Payroll,false,general,False
2216,120,Tax Filing,false,general,False
2217,120,Multi-Currency,false,general,False
2218,120,Reporting,true,analytics,True
2219,120,Receipt Scanning,false,general,False
2220,120,Time Tracking,false,general,False
2221,120,Project Billing,false,general,False
2222,120,Inventory,false,general,False
2223,120,Estimates/Quotes,false,general,False
2224,120,API/Integrations,false,integration,False
2225,120,Mobile App,true,mobile,True
2226,120,Multi-User,false,general,False
2227,120,Recurring Billing,false,general,False
2228,121,Invoicing,true,general,True
2229,121,Expense Tracking,true,general,True
2230,121,Bank Connection,true,general,True
2231,121,Payroll,true,general,True
2232,121,Tax Filing,true,general,True
2233,121,Multi-Currency,false,general,False
2234,121,Reporting,true,analytics,True
2235,121,Receipt Scanning,false,general,False
2236,121,Time Tracking,true,general,True
2237,121,Project Billing,false,general,False
2238,121,Inventory,false,general,False
2239,121,Estimates/Quotes,true,general,True
2240,121,API/Integrations,false,integration,False
2241,121,Mobile App,true,mobile,True
2242,121,Multi-User,true,general,True
2243,121,Recurring Billing,true,general,True
2244,122,HD Video,true,general,True
2245,122,Screen Sharing,true,general,True
2246,122,Recording,true,general,True
2247,122,Virtual Backgrounds,true,general,True
2248,122,Breakout Rooms,false,general,False
2249,122,Chat,true,general,True
2250,122,Whiteboard,false,general,False
2251,122,Polls/Q&A,false,general,False
2252,122,Calendar Integration,false,integration,False
2253,122,API/SDK,true,integration,True
2254,122,Mobile App,true,mobile,True
2255,122,Webinar Mode,true,general,True
2256,122,Transcription,true,general,True
2257,122,Noise Cancellation,false,general,False
2258,122,End-to-End Encryption,true,security,True
2259,122,Waiting Room,true,ai,True
2260,122,Hand Raise,false,ai,False
2261,122,Live Streaming,true,general,True
2262,122,Analytics,true,analytics,True
2263,123,HD Video,true,general,True
2264,123,Screen Sharing,true,general,True
2265,123,Recording,true,general,True
2266,123,Virtual Backgrounds,false,general,False
2267,123,Breakout Rooms,false,general,False
2268,123,Chat,true,general,True
2269,123,Whiteboard,false,general,False
2270,123,Polls/Q&A,false,general,False
2271,123,Calendar Integration,true,integration,True
2272,123,API/SDK,true,integration,True
2273,123,Mobile App,true,mobile,True
2274,123,Webinar Mode,false,general,False
2275,123,Transcription,false,general,False
2276,123,Noise Cancellation,false,general,False
2277,123,End-to-End Encryption,true,security,True
2278,123,Waiting Room,false,ai,False
2279,123,Hand Raise,false,ai,False
2280,123,Live Streaming,false,general,False
2281,123,Analytics,false,analytics,False
2282,124,HD Video,true,general,True
2283,124,Screen Sharing,true,general,True
2284,124,Recording,true,general,True
2285,124,Virtual Backgrounds,true,general,True
2286,124,Breakout Rooms,true,general,True
2287,124,Chat,true,general,True
2288,124,Whiteboard,true,general,True
2289,124,Polls/Q&A,true,general,True
2290,124,Calendar Integration,true,integration,True
2291,124,API/SDK,true,integration,True
2292,124,Mobile App,true,mobile,True
2293,124,Webinar Mode,false,general,False
2294,124,Transcription,true,general,True
2295,124,Noise Cancellation,false,general,False
2296,124,End-to-End Encryption,true,security,True
2297,124,Waiting Room,true,ai,True
2298,124,Hand Raise,true,ai,True
2299,124,Live Streaming,true,general,True
2300,124,Analytics,true,analytics,True
2301,125,HD Video,true,general,True
2302,125,Screen Sharing,true,general,True
2303,125,Recording,false,general,False
2304,125,Virtual Backgrounds,false,general,False
2305,125,Breakout Rooms,false,general,False
2306,125,Chat,true,general,True
2307,125,Whiteboard,false,general,False
2308,125,Polls/Q&A,false,general,False
2309,125,Calendar Integration,false,integration,False
2310,125,API/SDK,false,integration,False
2311,125,Mobile App,false,mobile,False
2312,125,Webinar Mode,false,general,False
2313,125,Transcription,false,general,False
2314,125,Noise Cancellation,false,general,False
2315,125,End-to-End Encryption,false,security,False
2316,125,Waiting Room,false,ai,False
2317,125,Hand Raise,false,ai,False
2318,125,Live Streaming,false,general,False
2319,125,Analytics,false,analytics,False
2320,126,HD Video,true,general,True
2321,126,Screen Sharing,true,general,True
2322,126,Recording,true,general,True
2323,126,Virtual Backgrounds,true,general,True
2324,126,Breakout Rooms,false,general,False
2325,126,Chat,true,general,True
2326,126,Whiteboard,false,general,False
2327,126,Polls/Q&A,false,general,False
2328,126,Calendar Integration,false,integration,False
2329,126,API/SDK,false,integration,False
2330,126,Mobile App,false,mobile,False
2331,126,Webinar Mode,false,general,False
2332,126,Transcription,true,general,True
2333,126,Noise Cancellation,true,general,True
2334,126,End-to-End Encryption,false,security,False
2335,126,Waiting Room,false,ai,False
2336,126,Hand Raise,false,ai,False
2337,126,Live Streaming,false,general,False
2338,126,Analytics,true,analytics,True
2339,127,HD Video,true,general,True
2340,127,Screen Sharing,true,general,True
2341,127,Recording,true,general,True
2342,127,Virtual Backgrounds,true,general,True
2343,127,Breakout Rooms,true,general,True
2344,127,Chat,true,general,True
2345,127,Whiteboard,true,general,True
2346,127,Polls/Q&A,true,general,True
2347,127,Calendar Integration,true,integration,True
2348,127,API/SDK,true,integration,True
2349,127,Mobile App,true,mobile,True
2350,127,Webinar Mode,true,general,True
2351,127,Transcription,true,general,True
2352,127,Noise Cancellation,true,general,True
2353,127,End-to-End Encryption,true,security,True
2354,127,Waiting Room,true,ai,True
2355,127,Hand Raise,true,ai,True
2356,127,Live Streaming,true,general,True
2357,127,Analytics,true,analytics,True
2358,128,HD Video,true,general,True
2359,128,Screen Sharing,true,general,True
2360,128,Recording,true,general,True
2361,128,Virtual Backgrounds,false,general,False
2362,128,Breakout Rooms,false,general,False
2363,128,Chat,true,general,True
2364,128,Whiteboard,false,general,False
2365,128,Polls/Q&A,false,general,False
2366,128,Calendar Integration,true,integration,True
2367,128,API/SDK,true,integration,True
2368,128,Mobile App,true,mobile,True
2369,128,Webinar Mode,true,general,True
2370,128,Transcription,false,general,False
2371,128,Noise Cancellation,true,general,True
2372,128,End-to-End Encryption,true,security,True
2373,128,Waiting Room,true,ai,True
2374,128,Hand Raise,false,ai,False
2375,128,Live Streaming,false,general,False
2376,128,Analytics,true,analytics,True
2377,129,HD Video,true,general,True
2378,129,Screen Sharing,true,general,True
2379,129,Recording,true,general,True
2380,129,Virtual Backgrounds,false,general,False
2381,129,Breakout Rooms,false,general,False
2382,129,Chat,true,general,True
2383,129,Whiteboard,false,general,False
2384,129,Polls/Q&A,false,general,False
2385,129,Calendar Integration,false,integration,False
2386,129,API/SDK,false,integration,False
2387,129,Mobile App,false,mobile,False
2388,129,Webinar Mode,false,general,False
2389,129,Transcription,false,general,False
2390,129,Noise Cancellation,false,general,False
2391,129,End-to-End Encryption,false,security,False
2392,129,Waiting Room,false,ai,False
2393,129,Hand Raise,false,ai,False
2394,129,Live Streaming,false,general,False
2395,129,Analytics,false,analytics,False
2396,130,HD Video,true,general,True
2397,130,Screen Sharing,true,general,True
2398,130,Recording,true,general,True
2399,130,Virtual Backgrounds,true,general,True
2400,130,Breakout Rooms,false,general,False
2401,130,Chat,true,general,True
2402,130,Whiteboard,false,general,False
2403,130,Polls/Q&A,true,general,True
2404,130,Calendar Integration,true,integration,True
2405,130,API/SDK,true,integration,True
2406,130,Mobile App,false,mobile,False
2407,130,Webinar Mode,true,general,True
2408,130,Transcription,false,general,False
